DQ174151	32023	1	1570	s93	Campylobacter sputorum subsp. bubulus		Campylobacteraceae	2, t	http://www.bacterio.net/campylobacter.html	Bacteria;Delta and Epsilonproteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
X67775	32024	1	1695	s93	Campylobacter sputorum subsp. sputorum		Campylobacteraceae	2	http://www.bacterio.net/campylobacter.html	Bacteria;Delta and Epsilonproteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
U07574	32025	1	1470	s93	Helicobacter hepaticus		Helicobacteraceae	2, t	http://www.bacterio.net/helicobacter.html	Bacteria;Delta and Epsilonproteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
AJ420325	32040	1	1490	s93	Acidovorax konjaci		Comamonadaceae	1, p	http://www.bacterio.net/acidovorax.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
Y11333	32062	1	1470	s93	Deinococcus radiophilus		Deinococcaceae	1	http://www.bacterio.net/deinococcus.html	Bacteria;Deinococcus-Thermus;Deinococcales;Deinococcaceae	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
X80619	33008	1	1473	s93	Rhodococcus globerulus		Nocardiaceae	1	http://www.bacterio.net/rhodococcus.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Other Nocardiaceae;Rhodococcus	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Nocardiaceae;Rhodococcus
AB184869	33009	1	1464	s93	Streptomyces bambergiensis		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
AJ003056	33012	1	1502	s93	Propionimicrobium lymphophilum	type sp.	Propionibacteriaceae	2	http://www.bacterio.net/propionimicrobium.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Propionibacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Propionibacteriaceae;Propionimicrobium
D16270	33018	1	1484	s93	Sporolactobacillus laevolacticus		Sporolactobacillaceae	1	http://www.bacterio.net/sporolactobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae and Sporolactobacillaceae;Sporolactobacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus
X72865	33025	1	1511	s93	Phascolarctobacterium faecium	type sp.	Acidaminococcaceae	1	http://www.bacterio.net/phascolarctobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Negativicutes;Acidaminococcales	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium
L37602	33028	1	1527	s93	Staphylococcus saccharolyticus		Staphylococcaceae	2	http://www.bacterio.net/staphylococcus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Staphylococcaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
AF542230	33031	1	1406	s93	Peptoniphilus lacrimalis		Peptoniphilaceae	2	http://www.bacterio.net/peptoniphilus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales;Peptoniphilaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus
AF542233	33032	1	1411	s93	Anaerococcus lactolyticus		Unclassified Clostridiales	1, +	http://www.bacterio.net/anaerococcus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales	Bacteria;Firmicutes;Clostridia;Unclassified Clostridiales;Anaerococcus
AF542234	33036	1	1418	s93	Anaerococcus tetradius		Unclassified Clostridiales	1, +	http://www.bacterio.net/anaerococcus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales	Bacteria;Firmicutes;Clostridia;Unclassified Clostridiales;Anaerococcus
EF031543	33043	1	1440	s93	Coprococcus eutactus	type sp.	Lachnospiraceae	1	http://www.bacterio.net/coprococcus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales;Lachnospiraceae branch	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus
Z31351	33044	1	1399	s93	Bartonella doshiae		Bartonellaceae	2, t	http://www.bacterio.net/bartonella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella
Z31349	33045	1	1423	s93	Bartonella grahamii		Bartonellaceae	2, Zng	http://www.bacterio.net/bartonella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella
Z31350	33046	1	1405	s93	Bartonella taylorii		Bartonellaceae	2, t	http://www.bacterio.net/bartonella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella
L01259	33047	1	1466	s93	Bartonella vinsonii subsp. vinsonii		Bartonellaceae		http://www.bacterio.net/bartonella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella
D13723	33050	1	1415	s93	Sphingopyxis macrogoltabida	type sp.	Sphingomonadaceae	1	http://www.bacterio.net/sphingopyxis.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingyxis
D84529	33051	1	1359	s93	Sphingomonas sanguinis		Sphingomonadaceae	1, +	http://www.bacterio.net/sphingomonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
D13727	33052	1	1417	s93	Sphingopyxis terrae		Sphingomonadaceae	1	http://www.bacterio.net/sphingopyxis.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingyxis
AY180972	33069	1	1439	s93	Pseudomonas viridiflava		Pseudomonadaceae	1, p	http://www.bacterio.net/pseudomonas.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Pseudomonadales	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
AF211871	33074	1	1509	s93	Zymobacter palmae	type sp.	Halomonadaceae	1	http://www.bacterio.net/zymobacter.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Gammaproteobacteria and Betaproteobacteria;Oceanospirillales;Halomonadaceae	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Zymobacter
FR733674	33865	1	1464	s108	Methanoplanus endosymbiosus		Methanomicrobiaceae	1	http://www.bacterio.net/methanoplanus.html	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoplanus
X77447	33879	1	1482	s93	Agromyces ramosus	type sp.	Microbacteriaceae	1	http://www.bacterio.net/agromyces.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces
X77437	33881	1	1472	s93	Curtobacterium luteum		Microbacteriaceae	1	http://www.bacterio.net/curtobacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium
X77443	33883	1	1468	s93	Microbacterium arborescens		Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
X77442	33884	1	1470	s93	Microbacterium imperiale		Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
X77441	33885	1	1474	s93	Microbacterium lacticum	type sp.	Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
X77439	33887	1	1474	s93	Rathayibacter rathayi	type sp.	Microbacteriaceae	1, p	http://www.bacterio.net/rathayibacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter
X77438	33888	1	1471	s93	Rathayibacter tritici		Microbacteriaceae	1, p	http://www.bacterio.net/rathayibacter.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter
AJ251418	33889	1	1423	s93	Brevibacterium casei		Brevibacteriaceae	1, +	http://www.bacterio.net/brevibacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales;Brevibacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
AF480605	33894	1	1433	s93	Mycobacterium africanum		Mycobacteriaceae	3, Z	http://www.bacterio.net/mycobacterium.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Mycobacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium
HM037998	33895	1	1431	s104	Mycobacterium interjectum		Mycobacteriaceae	2	http://www.bacterio.net/mycobacterium.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Mycobacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium
AB184421	33897	1	1477	s93	Streptomyces bluensis		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
X79852	33898	1	1517	s93	Streptomyces galbus		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
AB045878	33899	1	1484	s93	Streptomyces galilaeus		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
AB184155	33900	1	1476	s93	Streptomyces murinus		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
AB184327	33902	1	1457	s93	Streptomyces roseofulvus		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
X79323	33904	1	1518	s93	Streptomyces mashuensis		Streptomycetaceae	1	http://www.bacterio.net/streptomyces.html	Bacteria;Actinobacteria;Actinobacteria;Streptomycineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
GU361834	33905	1	1483	s111	Bifidobacterium thermophilum		Bifidobacteriaceae	1	http://www.bacterio.net/bifidobacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Micrococcaceae-Brevibacteriaceae and Bifidobacteriales;Bifidobacteriales	Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
AJ252823	33907	1	1510	s93	Pseudonocardia alni		Pseudonocardiaceae	1	http://www.bacterio.net/pseudonocardia.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Pseudonocardia
AJ252829	33909	1	1519	s93	Pseudonocardia saturnea		Pseudonocardiaceae	1	http://www.bacterio.net/pseudonocardia.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Pseudonocardia
AJ293754	33910	1	1488	s93	Amycolatopsis mediterranei		Pseudonocardiaceae	1	http://www.bacterio.net/amycolatopsis.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Amycolatopsis
AJ252825	33911	1	1510	s93	Pseudonocardia compacta		Pseudonocardiaceae	1	http://www.bacterio.net/pseudonocardia.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Pseudonocardia
X76962	33914	1	1402	s93	Saccharopolyspora gregorii		Pseudonocardiaceae	1	http://www.bacterio.net/saccharopolyspora.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Saccharopolyspora
X77446	33917	1	1468	s93	Microbacterium barkeri		Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
X77444	33918	1	1474	s93	Microbacterium liquefaciens		Microbacteriaceae	1	http://www.bacterio.net/microbacterium.html	Bacteria;Actinobacteria;Actinobacteria;Microccocales and Actinomycetaceae;Microbacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium
AF114805	33919	1	1512	s93	Saccharothrix coeruleofusca		Pseudonocardiaceae	1	http://www.bacterio.net/saccharothrix.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Saccharothrix
AF114809	33920	1	1456	s93	Saccharothrix longispora		Pseudonocardiaceae	1	http://www.bacterio.net/saccharothrix.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Saccharothrix
X76966	33921	1	1458	s93	Saccharothrix mutabilis subsp. mutabilis		Pseudonocardiaceae	1	http://www.bacterio.net/saccharothrix.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae and Actinopolysporineae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Saccharothrix
U09786	33922	1	1442	s93	Mycoplasma agassizii		Mycoplasmataceae	2, t	http://www.bacterio.net/mycoplasma.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Tenericutes;Mycoplasmatales	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
U09787	33923	1	1433	s93	Mycoplasma felis		Mycoplasmataceae	2, Zng	http://www.bacterio.net/mycoplasma.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Tenericutes;Mycoplasmatales	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
U09788	33924	1	1416	s93	Mycoplasma testudinis		Mycoplasmataceae	1	http://www.bacterio.net/mycoplasma.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Tenericutes;Mycoplasmatales	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
X76437	33932	1	1506	s93	Bacillus cohnii		Bacillaceae	1	http://www.bacterio.net/bacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
AJ628749	33935	1	1504	s111	Lysinibacillus macroides		Bacillaceae		http://www.bacterio.net/lysinibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae;Planococcaceae branch	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus
Z26930	33936	1	1516	s93	Aeribacillus pallidus	type sp.	Bacillaceae	1	http://www.bacterio.net/aeribacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus
FR749979	33938	1	1550	s108	Geobacillus gargensis		Bacillaceae	1	http://www.bacterio.net/geobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus
Z26939	33939	1	1527	s93	Bacillus thermocloacae		Bacillaceae	1	http://www.bacterio.net/bacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
AY608961	33940	1	1560	s108	Geobacillus thermodenitrificans subsp. thermodenitrificans		Bacillaceae	1	http://www.bacterio.net/geobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus
Z26923	33941	1	1518	s93	Geobacillus thermoleovorans		Bacillaceae	1	http://www.bacterio.net/geobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Bacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus
Z26921	33942	1	1514	s93	Brevibacillus thermoruber		Paenibacillaceae	1	http://www.bacterio.net/brevibacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Other Paenibacillaceae	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus
AB271738	33946	1	1473	s93	Kurthia gibsonii		Planococcaceae	1, +	http://www.bacterio.net/kurthia.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae;Planococcaceae branch	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia
L09171	33950	1	1574	s93	Thermoanaerobacterium thermosulfurigenes	type sp.	Unclassified Thermoanaerobacterales	1	http://www.bacterio.net/thermoanaerobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales;Unclassified Thermoanaerobacterales	Bacteria;Firmicutes;Clostridia;Unclassified Thermoanaerobacterales;Thermoanaerobacterium
X75788	33957	1	1515	s93	Caloramator indicus		Clostridiaceae	1	http://www.bacterio.net/caloramator.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Clostridiales;Clostridiaceae	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Caloramator
AJ002515	33959	1	1487	s93	Lactobacillus johnsonii		Lactobacillaceae	1	http://www.bacterio.net/lactobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
AB005893	33960	1	1549	s93	Lactobacillus collinoides		Lactobacillaceae	1	http://www.bacterio.net/lactobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
AJ621552	33961	1	1473	s93	Lactobacillus homohiochii		Lactobacillaceae	1	http://www.bacterio.net/lactobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
AJ621553	33962	1	1456	s93	Lactobacillus kefiri		Lactobacillaceae	1	http://www.bacterio.net/lactobacillus.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
AF111948	33964	1	1505	s93	Leuconostoc citreum		Leuconostocaceae	1, +	http://www.bacterio.net/leuconostoc.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae;Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
AB023247	33965	1	1453	s93	Leuconostoc mesenteroides subsp. cremoris		Leuconostocaceae	1	http://www.bacterio.net/leuconostoc.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae;Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
AB023244	33966	1	1449	s100	Leuconostoc mesenteroides subsp. dextranicum		Leuconostocaceae	1, +	http://www.bacterio.net/leuconostoc.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae;Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
AB023237	33968	1	1448	s93	Leuconostoc pseudomesenteroides		Leuconostocaceae	1, +	http://www.bacterio.net/leuconostoc.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Lactobacillales;Lactobacillaceae and Leuconostocaceae;Leuconostocaceae	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
X70314	33977	6	1496	s93	Caryophanon latum	type sp.	Planococcaceae	1	http://www.bacterio.net/caryophanon.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae;Planococcaceae branch	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Caryophanon
X70315	33978	1	1492	s93	Caryophanon tenue		Planococcaceae	1	http://www.bacterio.net/caryophanon.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Bacillaceae;Planococcaceae branch	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Caryophanon
D85487	33984	1	1471	s93	Luteococcus japonicus	type sp.	Propionibacteriaceae	1	http://www.bacterio.net/luteococcus.html	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Propionibacteriaceae	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Propionibacteriaceae;Luteococcus
DQ019166	33987	1	1552	s93	Exiguobacterium aurantiacum	type sp.	Unclassified Bacillales	1	http://www.bacterio.net/exiguobacterium.html	Bacteria;Firmicutes-Tenericutes-Negativicutes and Cyanobacteria;Bacilli and Tenericutes;Exiguobacterium	Bacteria;Firmicutes;Bacilli;Unclassified Bacillales;Exiguobacterium
L36103	33990	27	1440	s93	Rickettsia bellii		Rickettsiaceae	2, t	http://www.bacterio.net/rickettsia.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia
L36215	33991	1	1440	s93	Rickettsia montanensis		Rickettsiaceae	3**, t	http://www.bacterio.net/rickettsia.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia
L36216	33992	1	1440	s93	Rickettsia rhipicephali		Rickettsiaceae	2, t	http://www.bacterio.net/rickettsia.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia
D30771	33998	1	1406	s93	Acidocella aminolytica		Acetobacteraceae	1	http://www.bacterio.net/acidocella.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidocella
D30775	33999	1	1413	s93	Acidiphilium organovorum		Acetobacteraceae	1	http://www.bacterio.net/acidiphilium.html	Bacteria;Alpha-Beta and Gammaproteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
